CTA_Task_GPSMETAL1;7;2020-08-09 13:08:51.7480139 +02:00;2020-08-09 13:08:53.1073957 +02:00;2
CTA_Task_GPSMETAL2;7;2020-08-09 13:09:00.5918764 +02:00;2020-08-09 13:09:01.8575123 +02:00;1
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-09 13:09:07.6247520 +02:00;2020-08-09 13:09:10.0468027 +02:00;3
CTA_Task_GPSUE;7;2020-08-09 14:00:49.9778698 +02:00;2020-08-09 14:00:51.9935105 +02:00;2
CTA_Task_GPSDUE;7;2020-08-09 14:00:55.6029435 +02:00;2020-08-09 14:00:56.4779409 +02:00;1
CTA_Task_GPSMETAL1;7;2020-08-09 14:08:39.6194711 +02:00;2020-08-09 14:08:40.6511726 +02:00;1
CTA_Task_GPSMETAL2;7;2020-08-09 14:08:48.6860301 +02:00;2020-08-09 14:08:49.9053147 +02:00;1
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-09 14:08:55.5953739 +02:00;2020-08-09 14:08:57.4086805 +02:00;2
CTA_Task_GPSUE;7;2020-08-09 15:00:56.2452842 +02:00;2020-08-09 15:00:58.3390619 +02:00;2
CTA_Task_GPSDUE;7;2020-08-09 15:01:01.5734897 +02:00;2020-08-09 15:01:02.4484999 +02:00;1
CTA_Task_GPSMETAL1;7;2020-08-09 15:08:42.6349121 +02:00;2020-08-09 15:08:43.9942946 +02:00;1
CTA_Task_GPSMETAL2;7;2020-08-09 15:08:52.6350299 +02:00;2020-08-09 15:08:54.0725561 +02:00;2
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-09 15:09:02.5882950 +02:00;2020-08-09 15:09:04.4476792 +02:00;2
CTA_Task_GPSUE;7;2020-08-09 16:00:48.1010855 +02:00;2020-08-09 16:00:50.1948638 +02:00;2
CTA_Task_GPSDUE;7;2020-08-09 16:00:53.6480734 +02:00;2020-08-09 16:00:54.4918028 +02:00;1
CTA_Task_GPSMETAL1;7;2020-08-09 16:08:46.6698688 +02:00;2020-08-09 16:08:48.0761187 +02:00;2
CTA_Task_GPSMETAL2;7;2020-08-09 16:08:55.9199871 +02:00;2020-08-09 16:08:57.5606327 +02:00;2
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-09 16:09:01.6544313 +02:00;2020-08-09 16:09:03.4669413 +02:00;2
CTA_Task_PURGEKO;7;2020-08-09 16:36:52.6775590 +02:00;2020-08-09 16:36:55.0682016 +02:00;3
CTA_Task_GPSBRAP;7;2020-08-09 16:37:00.6389733 +02:00;2020-08-09 16:37:03.7504807 +02:00;3
CTA_Task_GPSMODULE;7;2020-08-09 16:37:07.6255313 +02:00;2020-08-09 16:37:08.6411803 +02:00;1
CTA_Task_GPSLOT;7;2020-08-09 16:37:13.6412501 +02:00;2020-08-09 16:37:14.7037477 +02:00;1
CTA_Task_GPSBRIN;7;2020-08-09 16:37:20.6434327 +02:00;2020-08-09 16:37:21.6122181 +02:00;1
CTA_Task_NGCNPCALARM;7;2020-08-09 16:37:27.6122716 +02:00;2020-08-09 16:37:28.9091672 +02:00;1
CTA_Task_NGCGROUPBAT;7;2020-08-09 16:37:33.6436107 +02:00;2020-08-09 16:37:34.8484358 +02:00;1
CTA_Task_NGCBAT;7;2020-08-09 16:37:41.6297721 +02:00;2020-08-09 16:37:43.3641862 +02:00;2
CTA_Task_GPSBRAECH;7;2020-08-09 16:37:47.6142361 +02:00;2020-08-09 16:37:48.5673782 +02:00;1
CTA_Task_GP;7;2020-08-09 16:38:21.5849121 +02:00;2020-08-09 16:40:01.9798010 +02:00;100
CTA_Task_GPSUE;7;2020-08-09 17:00:56.1722344 +02:00;2020-08-09 17:00:58.0941228 +02:00;2
CTA_Task_GPSDUE;7;2020-08-09 17:01:01.6410542 +02:00;2020-08-09 17:01:02.5004436 +02:00;1
CTA_Task_GPSMETAL1;7;2020-08-09 17:08:42.6499957 +02:00;2020-08-09 17:08:44.1812590 +02:00;2
CTA_Task_GPSMETAL2;7;2020-08-09 17:08:49.6813341 +02:00;2020-08-09 17:08:50.9000851 +02:00;1
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-09 17:08:57.6510731 +02:00;2020-08-09 17:09:00.2033904 +02:00;3
CTA_Task_GPSUE;7;2020-08-09 18:00:50.2216060 +02:00;2020-08-09 18:00:52.1903714 +02:00;2
CTA_Task_GPSDUE;7;2020-08-09 18:00:57.7373340 +02:00;2020-08-09 18:00:58.5810883 +02:00;1
CTA_Task_GPSMETAL1;7;2020-08-09 18:08:42.6539176 +02:00;2020-08-09 18:08:43.4843898 +02:00;1
CTA_Task_GPSMETAL2;7;2020-08-09 18:09:05.5471876 +02:00;2020-08-09 18:09:06.3753191 +02:00;1
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-09 18:09:14.6425681 +02:00;2020-08-09 18:09:15.8300817 +02:00;1
CTA_Task_GPSUE;7;2020-08-09 19:00:56.1542191 +02:00;2020-08-09 19:00:58.0761200 +02:00;2
CTA_Task_GPSDUE;7;2020-08-09 19:01:03.6531819 +02:00;2020-08-09 19:01:04.4969529 +02:00;1
CTA_Task_GPSMETAL1;7;2020-08-09 19:08:50.1922574 +02:00;2020-08-09 19:08:51.0360013 +02:00;1
CTA_Task_GPSMETAL2;7;2020-08-09 19:08:56.6454614 +02:00;2020-08-09 19:08:57.4735950 +02:00;1
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-09 19:09:03.8190086 +02:00;2020-08-09 19:09:04.9752645 +02:00;1
CTA_Task_GPSUE;7;2020-08-09 20:00:54.7049410 +02:00;2020-08-09 20:00:56.6737138 +02:00;2
CTA_Task_GPSDUE;7;2020-08-09 20:01:00.6174053 +02:00;2020-08-09 20:01:01.4924262 +02:00;1
CTA_Task_GPSMETAL1;7;2020-08-09 20:08:43.1746423 +02:00;2020-08-09 20:08:44.0340313 +02:00;1
CTA_Task_GPSMETAL2;7;2020-08-09 20:08:48.6445570 +02:00;2020-08-09 20:08:49.4570510 +02:00;1
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-09 20:08:55.6446364 +02:00;2020-08-09 20:08:56.7852696 +02:00;1
CTA_Task_GPSMETAL1;7;2020-08-09 21:08:46.8854069 +02:00;2020-08-09 21:08:47.7604142 +02:00;1
CTA_Task_GPSMETAL2;7;2020-08-09 21:08:59.6006622 +02:00;2020-08-09 21:09:00.4287968 +02:00;1
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-09 21:09:06.6320055 +02:00;2020-08-09 21:09:07.7882527 +02:00;1
CTA_Task_GPSMETAL1;7;2020-08-09 22:08:47.3351509 +02:00;2020-08-09 22:08:48.2882992 +02:00;1
CTA_Task_GPSMETAL2;7;2020-08-09 22:08:54.3209233 +02:00;2020-08-09 22:08:55.2428150 +02:00;1
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-09 22:09:00.5879493 +02:00;2020-08-09 22:09:02.1192040 +02:00;2
CTA_Task_GPSMETAL1;7;2020-08-09 23:08:43.6781455 +02:00;2020-08-09 23:08:44.5062797 +02:00;1
CTA_Task_GPSMETAL2;7;2020-08-09 23:08:50.6626138 +02:00;2020-08-09 23:08:51.4907360 +02:00;1
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-09 23:08:58.6354913 +02:00;2020-08-09 23:08:59.7448704 +02:00;1
CTA_Task_GPSMETAL1;7;2020-08-10 00:08:46.6309184 +02:00;2020-08-10 00:08:47.5996659 +02:00;1
CTA_Task_GPSMETAL2;7;2020-08-10 00:08:54.6310174 +02:00;2020-08-10 00:08:55.6153935 +02:00;1
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-10 00:09:01.6779825 +02:00;2020-08-10 00:09:11.3655927 +02:00;10
CTA_Task_TOUTES_TABLES;7;2020-08-10 01:00:57.0956676 +02:00;2020-08-10 01:01:05.3652791 +02:00;8
CTA_Task_NGCGCOBRA;7;2020-08-10 01:01:04.6775697 +02:00;2020-08-10 01:01:05.5057019 +02:00;1
CTA_Task_NGCGCOLOT;7;2020-08-10 01:01:11.5839034 +02:00;2020-08-10 01:01:12.4432840 +02:00;1
CTA_Task_NGCGCOAMT;7;2020-08-10 01:01:17.6152353 +02:00;2020-08-10 01:01:18.4277346 +02:00;1
CTA_Task_NGCGCOAVA;7;2020-08-10 01:01:23.6153122 +02:00;2020-08-10 01:01:24.4590820 +02:00;1
CTA_Task_PURGEJB;7;2020-08-10 01:01:29.6935117 +02:00;2020-08-10 01:01:30.7872832 +02:00;1
CTA_Task_NGCGCOAVT;7;2020-08-10 01:01:36.5998414 +02:00;2020-08-10 01:01:37.4436138 +02:00;1
CTA_Task_GPSCLI;7;2020-08-10 01:01:43.5843195 +02:00;2020-08-10 01:01:44.4124550 +02:00;1
CTA_Task_GPSCLIFOS;7;2020-08-10 01:01:50.6156460 +02:00;2020-08-10 01:01:51.6937852 +02:00;1
CTA_Task_GPSACI;7;2020-08-10 01:01:56.6938616 +02:00;2020-08-10 01:01:57.6001216 +02:00;1
CTA_Task_NGCGCOPORGAR;7;2020-08-10 01:02:03.6158224 +02:00;2020-08-10 01:02:04.8245367 +02:00;1
CTA_Task_GPSMETAL1;7;2020-08-10 01:08:48.6179280 +02:00;2020-08-10 01:08:49.5241803 +02:00;1
CTA_Task_GPSMETAL2;7;2020-08-10 01:08:55.5867465 +02:00;2020-08-10 01:08:56.5086409 +02:00;1
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-10 01:09:02.6649606 +02:00;2020-08-10 01:09:03.9462315 +02:00;1
CTA_Task_ECOTBOCMPROD;7;2020-08-10 01:13:35.6741436 +02:00;2020-08-10 01:20:12.0987933 +02:00;397
CTA_Task_ECOTBOCMACTI;7;2020-08-10 01:13:38.6741780 +02:00;2020-08-10 01:13:50.8461991 +02:00;12
CTA_Task_ECOTBOSTOCKMET;7;2020-08-10 01:13:48.5805484 +02:00;2020-08-10 01:14:01.3932188 +02:00;13
CTA_Task_GPSANNEX;7;2020-08-10 01:13:55.5650091 +02:00;2020-08-10 01:14:22.8805241 +02:00;27
CTA_Task_GPSMETAL1;7;2020-08-10 02:08:50.0984884 +02:00;2020-08-10 02:08:51.0360073 +02:00;1
CTA_Task_GPSMETAL2;7;2020-08-10 02:08:55.7079347 +02:00;2020-08-10 02:08:56.6298112 +02:00;1
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-10 02:09:03.6455362 +02:00;2020-08-10 02:09:04.9736776 +02:00;1
CTA_Task_PURGESPEC;7;2020-08-10 03:04:48.5711649 +02:00;2020-08-10 03:05:16.0337129 +02:00;28
CTA_Task_GPSMETAL1;7;2020-08-10 03:08:51.6234287 +02:00;2020-08-10 03:08:52.6234404 +02:00;1
CTA_Task_GPSMETAL2;7;2020-08-10 03:09:15.6645014 +02:00;2020-08-10 03:09:16.6488816 +02:00;1
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-10 03:09:23.6550847 +02:00;2020-08-10 03:09:26.4854439 +02:00;3
CTA_Task_PURGEPMADA;7;2020-08-10 04:00:57.0393940 +02:00;2020-08-10 04:00:57.8987680 +02:00;0
CTA_Task_GPSPMAD;7;2020-08-10 04:08:03.7292601 +02:00;2020-08-10 04:11:22.4213551 +02:00;199
CTA_Task_GPSMETAL1;7;2020-08-10 04:08:47.6273163 +02:00;2020-08-10 04:08:48.5648535 +02:00;1
CTA_Task_GPSMETAL2;7;2020-08-10 04:08:55.5852747 +02:00;2020-08-10 04:08:56.5540472 +02:00;1
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-10 04:09:02.5933552 +02:00;2020-08-10 04:09:08.7638196 +02:00;6
CTA_Task_GPSUE;7;2020-08-10 05:01:00.8540752 +02:00;2020-08-10 05:01:05.6036401 +02:00;5
CTA_Task_GPSDUE;7;2020-08-10 05:01:08.4161814 +02:00;2020-08-10 05:01:09.4786841 +02:00;1
CTA_Task_PURGEKO;7;2020-08-10 05:01:14.6037464 +02:00;2020-08-10 05:01:17.6819138 +02:00;3
CTA_Task_NGCSPEC1;7;2020-08-10 05:01:20.5725912 +02:00;2020-08-10 05:01:24.6867054 +02:00;4
CTA_Task_NGCSPEC2;7;2020-08-10 05:01:27.7023779 +02:00;2020-08-10 05:01:30.3898962 +02:00;3
CTA_Task_NGCSPEC3;7;2020-08-10 05:01:34.6243296 +02:00;2020-08-10 05:01:38.5318030 +02:00;4
CTA_Task_NGCSPEC_PE;7;2020-08-10 05:01:40.7037161 +02:00;2020-08-10 05:01:43.4068731 +02:00;3
CTA_Task_NGCSPECSOL;7;2020-08-10 05:01:47.6100545 +02:00;2020-08-10 05:01:52.0788694 +02:00;5
CTA_Task_NGCSPECSOL_PE;7;2020-08-10 05:01:54.6726550 +02:00;2020-08-10 05:01:57.9166252 +02:00;3
CTA_Task_NGCSPECSOLART;7;2020-08-10 05:02:00.6510341 +02:00;2020-08-10 05:02:20.6574769 +02:00;20
CTA_Task_NGCSPECJAL;7;2020-08-10 05:02:06.7197976 +02:00;2020-08-10 05:02:11.6886204 +02:00;5
CTA_Task_NGCSPECANO;7;2020-08-10 05:02:13.7198873 +02:00;2020-08-10 05:02:15.9542898 +02:00;2
CTA_Task_NGCTYPO;7;2020-08-10 05:02:19.5949655 +02:00;2020-08-10 05:02:20.5168503 +02:00;1
CTA_Task_NGCSTOCK;7;2020-08-10 05:02:30.6732405 +02:00;2020-08-10 05:02:31.6107565 +02:00;1
CTA_Task_PURGEM2B;7;2020-08-10 05:02:40.6889931 +02:00;2020-08-10 05:02:54.5195812 +02:00;14
CTA_Task_PURGEEXP;7;2020-08-10 05:03:00.6149368 +02:00;2020-08-10 05:03:04.3583049 +02:00;4
CTA_Task_GPSKORE1;7;2020-08-10 05:03:18.6041924 +02:00;2020-08-10 05:03:56.9171767 +02:00;38
CTA_Task_GPSKORE2;7;2020-08-10 05:05:03.6055315 +02:00;2020-08-10 05:08:05.7111479 +02:00;182
CTA_Task_NGCPU;7;2020-08-10 05:05:10.6212342 +02:00;2020-08-10 05:05:11.6837478 +02:00;1
CTA_Task_GPSBILX;7;2020-08-10 05:05:33.6684457 +02:00;2020-08-10 05:07:02.3570499 +02:00;89
CTA_Task_GPSMETAL1;7;2020-08-10 05:08:43.7459031 +02:00;2020-08-10 05:08:45.9646782 +02:00;2
CTA_Task_GPSMETAL2;7;2020-08-10 05:08:53.6366662 +02:00;2020-08-10 05:08:55.0741723 +02:00;2
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-10 05:09:00.7146652 +02:00;2020-08-10 05:09:05.8443251 +02:00;5
CTA_Task_PURGEKO;7;2020-08-10 05:16:46.7697120 +02:00;2020-08-10 05:17:19.9844883 +02:00;33
CTA_Task_PURGERESS;7;2020-08-10 05:16:55.4793793 +02:00;2020-08-10 05:16:57.2617700 +02:00;2
CTA_Task_PURGETRAVDEFMVT;7;2020-08-10 05:17:00.7358034 +02:00;2020-08-10 05:17:02.9310247 +02:00;2
CTA_Task_PURGEMETAL;7;2020-08-10 05:17:17.7344604 +02:00;2020-08-10 05:17:21.5470206 +02:00;4
CTA_Task_GPSMVTM;7;2020-08-10 05:17:26.7879343 +02:00;2020-08-10 05:30:16.4903246 +02:00;770
CTA_Task_GPSMVTV;7;2020-08-10 05:17:33.7159018 +02:00;2020-08-10 06:14:47.8383046 +02:00;3434
CTA_Task_GPSTRAV;7;2020-08-10 05:17:44.8093328 +02:00;2020-08-10 05:29:55.4825614 +02:00;731
CTA_Task_GPSRESS1;7;2020-08-10 05:17:54.7549411 +02:00;2020-08-10 05:20:00.2754499 +02:00;126
CTA_Task_GPSRESS2;7;2020-08-10 05:18:01.7493181 +02:00;2020-08-10 05:18:16.2827677 +02:00;15
CTA_Task_GPSRESSQANA;7;2020-08-10 05:18:10.1400516 +02:00;2020-08-10 05:18:13.3921022 +02:00;3
CTA_Task_GPSRESS3;7;2020-08-10 05:18:16.9859005 +02:00;2020-08-10 05:19:30.2444918 +02:00;74
CTA_Task_GPSPLV;7;2020-08-10 05:18:22.8326418 +02:00;2020-08-10 05:21:17.9678574 +02:00;175
CTA_Task_GPSPVRPVE;7;2020-08-10 05:18:36.4649469 +02:00;2020-08-10 05:20:11.2914556 +02:00;95
CTA_Task_GPSDEFO;7;2020-08-10 05:18:43.7639973 +02:00;2020-08-10 05:19:25.5607213 +02:00;42
CTA_Task_GPSMVTT;7;2020-08-10 05:18:51.4208188 +02:00;2020-08-10 05:18:56.2515508 +02:00;5
CTA_Task_GPSMVTD;7;2020-08-10 05:18:58.4743232 +02:00;2020-08-10 05:19:00.7868518 +02:00;2
CTA_Task_GPSMVTM2;7;2020-08-10 05:19:06.6540392 +02:00;2020-08-10 05:54:09.7131626 +02:00;2103
CTA_Task_GPSBRA;7;2020-08-10 05:20:47.4040001 +02:00;2020-08-10 05:24:36.4549106 +02:00;229
CTA_Task_GPSUM;7;2020-08-10 05:20:59.0493730 +02:00;2020-08-10 05:24:52.0176068 +02:00;233
CTA_Task_GPSCOUL;7;2020-08-10 05:21:05.0806954 +02:00;2020-08-10 05:21:38.2210118 +02:00;33
CTA_Task_GPSCOIL;7;2020-08-10 05:21:13.7021747 +02:00;2020-08-10 05:24:30.7985912 +02:00;197
CTA_Task_GPSEMB;7;2020-08-10 05:21:18.3272411 +02:00;2020-08-10 05:21:28.3429868 +02:00;10
CTA_Task_GPSRATIO;7;2020-08-10 05:21:24.8585984 +02:00;2020-08-10 05:21:29.9523811 +02:00;5
CTA_Task_GPSPGM;7;2020-08-10 05:21:30.8742693 +02:00;2020-08-10 05:21:39.3147602 +02:00;9
CTA_Task_GP;7;2020-08-10 05:21:38.8460098 +02:00;2020-08-10 05:22:14.5259567 +02:00;36
CTA_Task_AUDIT;7;2020-08-10 05:21:38.8460098 +02:00;2020-08-10 05:30:02.7340034 +02:00;504
CTA_Task_GPSBRAEVE;7;2020-08-10 05:21:45.9457694 +02:00;2020-08-10 05:24:48.1581753 +02:00;183
CTA_Task_GPSSUIREAF;7;2020-08-10 05:21:46.5395281 +02:00;2020-08-10 05:22:15.0728426 +02:00;29
CTA_Task_GPSOBSERV;7;2020-08-10 05:21:51.7896070 +02:00;2020-08-10 05:22:12.8228083 +02:00;21
CTA_Task_GPSBRAINSP;7;2020-08-10 05:21:57.3072315 +02:00;2020-08-10 05:22:22.3073063 +02:00;25
CTA_Task_GPSETU;7;2020-08-10 05:22:08.1508848 +02:00;2020-08-10 05:22:20.8385374 +02:00;12
CTA_Task_GPSDEFUM;7;2020-08-10 05:22:11.4477968 +02:00;2020-08-10 05:22:19.6197780 +02:00;8
CTA_Task_GPSTRAVAL;7;2020-08-10 05:22:20.5885340 +02:00;2020-08-10 05:22:45.7316679 +02:00;25
CTA_Task_GPSBRACOUV;7;2020-08-10 05:22:25.6042231 +02:00;2020-08-10 05:22:38.1690748 +02:00;13
CTA_Task_GPSCOUV;7;2020-08-10 05:22:35.5752826 +02:00;2020-08-10 05:23:25.5008699 +02:00;50
CTA_Task_GPSFCESUI;7;2020-08-10 05:22:41.8409925 +02:00;2020-08-10 05:22:48.4816964 +02:00;7
CTA_Task_GPSESSETU;7;2020-08-10 05:22:50.6067387 +02:00;2020-08-10 05:23:07.2975222 +02:00;17
CTA_Task_GPSHISMANUT;7;2020-08-10 05:33:08.0200819 +02:00;2020-08-10 05:33:33.2619844 +02:00;25
CTA_Task_GPSHISTRAP;7;2020-08-10 05:33:34.6370031 +02:00;2020-08-10 05:41:20.1062132 +02:00;466
CTA_Task_GPSMODULE;7;2020-08-10 05:49:13.7356984 +02:00;2020-08-10 05:49:21.3987681 +02:00;8
CTA_Task_PURGEKO;7;2020-08-10 05:49:13.7356984 +02:00;2020-08-10 05:49:54.9957396 +02:00;41
CTA_Task_GPSBRAP;7;2020-08-10 05:49:13.7513262 +02:00;2020-08-10 05:49:39.7563705 +02:00;26
CTA_Task_GPSLOT;7;2020-08-10 05:49:18.4283731 +02:00;2020-08-10 05:49:23.0183057 +02:00;5
CTA_Task_GPSBRIN;7;2020-08-10 05:49:24.2527039 +02:00;2020-08-10 05:49:27.5530854 +02:00;3
CTA_Task_NGCNPCALARM;7;2020-08-10 05:49:29.8814415 +02:00;2020-08-10 05:49:41.1157509 +02:00;12
CTA_Task_NGCGROUPBAT;7;2020-08-10 05:49:36.6781990 +02:00;2020-08-10 05:49:41.2876320 +02:00;5
CTA_Task_NGCBAT;7;2020-08-10 05:49:43.1157814 +02:00;2020-08-10 05:49:50.5096452 +02:00;7
CTA_Task_GPSBRAECH;7;2020-08-10 05:49:49.5846206 +02:00;2020-08-10 05:49:58.3239090 +02:00;9
CTA_Task_GPSWAG;7;2020-08-10 05:49:57.5270381 +02:00;2020-08-10 06:00:00.4282934 +02:00;603
CTA_Task_GPSTDEP;7;2020-08-10 05:50:04.4840308 +02:00;2020-08-10 05:50:10.2365253 +02:00;6
CTA_Task_GPSPCWP;7;2020-08-10 05:50:10.9396713 +02:00;2020-08-10 05:50:14.4427866 +02:00;4
CTA_Task_GP;7;2020-08-10 05:50:22.7742680 +02:00;2020-08-10 05:57:04.3599895 +02:00;402
CTA_Task_GPSDPCWP;7;2020-08-10 05:50:22.7742680 +02:00;2020-08-10 05:50:26.3389164 +02:00;4
CTA_Task_GPSSUIGIB;7;2020-08-10 05:52:52.3999133 +02:00;2020-08-10 05:53:07.8339921 +02:00;15
CTA_Task_GPSANOGIB;7;2020-08-10 05:52:59.8274827 +02:00;2020-08-10 05:53:36.3258429 +02:00;37
CTA_Task_GPSMELDISN;7;2020-08-10 05:53:07.2402350 +02:00;2020-08-10 05:53:09.3027616 +02:00;2
CTA_Task_GPSMISCIBN;7;2020-08-10 05:53:12.9953015 +02:00;2020-08-10 05:53:15.8084072 +02:00;3
CTA_Task_GPSEXCEPMD;7;2020-08-10 05:53:21.5236656 +02:00;2020-08-10 05:53:23.9799520 +02:00;2
CTA_Task_GPSAD0013;7;2020-08-10 05:53:26.1987414 +02:00;2020-08-10 05:53:29.4038709 +02:00;3
CTA_Task_GPSLDVENT;7;2020-08-10 05:53:32.2789047 +02:00;2020-08-10 05:53:37.1852297 +02:00;5
CTA_Task_GPSLDVWAG;7;2020-08-10 05:53:38.7488246 +02:00;2020-08-10 05:53:43.9220201 +02:00;5
CTA_Task_GPSLDVANO;7;2020-08-10 05:53:46.6350500 +02:00;2020-08-10 05:53:48.5144733 +02:00;2
CTA_Task_GPSLDVRES;7;2020-08-10 05:53:52.0776265 +02:00;2020-08-10 05:53:54.3137511 +02:00;2
CTA_Task_GPSFAITMJR;7;2020-08-10 05:53:58.1795115 +02:00;2020-08-10 05:54:01.1188827 +02:00;3
CTA_Task_GPSGQ0045;7;2020-08-10 05:54:03.8064277 +02:00;2020-08-10 05:54:05.5720747 +02:00;2
CTA_Task_GPSTIPTRAV;7;2020-08-10 05:54:09.7756586 +02:00;2020-08-10 05:54:13.1975781 +02:00;4
CTA_Task_GPSHISCOUL;7;2020-08-10 05:54:18.9320271 +02:00;2020-08-10 05:54:49.0507471 +02:00;31
CTA_Task_GPSSQ0200;7;2020-08-10 05:54:25.9484311 +02:00;2020-08-10 05:54:29.5578383 +02:00;4
CTA_Task_GPSSQ0201;7;2020-08-10 05:54:34.5295486 +02:00;2020-08-10 05:54:36.8155396 +02:00;2
CTA_Task_GPSSQ0204;7;2020-08-10 05:54:37.7530510 +02:00;2020-08-10 05:54:40.1437076 +02:00;3
CTA_Task_GPSSQ0205;7;2020-08-10 05:54:44.6281489 +02:00;2020-08-10 05:54:46.1912987 +02:00;2
CTA_Task_GPSSQ0206;7;2020-08-10 05:54:51.8367481 +02:00;2020-08-10 05:54:53.3721010 +02:00;2
CTA_Task_GPSACIGIG;7;2020-08-10 05:54:58.3518517 +02:00;2020-08-10 05:55:01.4158279 +02:00;3
CTA_Task_GPSGRPGIG;7;2020-08-10 05:55:03.6513202 +02:00;2020-08-10 05:55:05.7127636 +02:00;2
CTA_Task_GPSGT0001;7;2020-08-10 05:55:14.7564321 +02:00;2020-08-10 05:55:18.0275047 +02:00;4
CTA_Task_GPSCPTUMRE;7;2020-08-10 05:55:35.0052826 +02:00;2020-08-10 05:55:56.0250673 +02:00;21
CTA_Task_GPSDEPCHIS;7;2020-08-10 05:55:35.0209065 +02:00;2020-08-10 05:55:38.5053279 +02:00;3
CTA_Task_GPSCPTUMPL;7;2020-08-10 05:55:35.1615325 +02:00;2020-08-10 05:55:44.2553996 +02:00;9
CTA_Task_GPSPARPREP;7;2020-08-10 05:55:41.6147512 +02:00;2020-08-10 05:55:44.2866608 +02:00;3
CTA_Task_GPSPARLIUT;7;2020-08-10 05:55:46.7866839 +02:00;2020-08-10 05:55:50.5562459 +02:00;4
CTA_Task_GPSSOLPREP;7;2020-08-10 05:55:52.9781564 +02:00;2020-08-10 05:56:00.2282689 +02:00;8
CTA_Task_GPSSOLLIUT;7;2020-08-10 05:56:00.3844942 +02:00;2020-08-10 05:56:03.4157969 +02:00;3
CTA_Task_GPSHISPRO;7;2020-08-10 05:56:06.7752146 +02:00;2020-08-10 05:56:09.5778710 +02:00;3
CTA_Task_MRP_ZCEM_PAR;7;2020-08-10 06:00:44.4077523 +02:00;2020-08-10 06:00:46.0397897 +02:00;2
CTA_Task_GPSUE;7;2020-08-10 06:01:00.7973180 +02:00;2020-08-10 06:02:32.4280112 +02:00;92
CTA_Task_GPSDUE;7;2020-08-10 06:01:03.2198865 +02:00;2020-08-10 06:01:12.3693026 +02:00;9
CTA_Task_GPSBILBRA;7;2020-08-10 06:01:10.4317486 +02:00;2020-08-10 06:01:29.4319910 +02:00;19
CTA_Task_GPSBILUM;7;2020-08-10 06:01:21.6662685 +02:00;2020-08-10 06:08:48.7852524 +02:00;447
CTA_Task_MRP_ZVMRP_ST;7;2020-08-10 06:01:24.9319457 +02:00;2020-08-10 06:02:19.7407472 +02:00;55
CTA_Task_GPSBILUM2;7;2020-08-10 06:01:27.2757169 +02:00;2020-08-10 06:04:29.4742810 +02:00;182
CTA_SIREX_REF_SOUS_FAM_DEF;7;2020-08-10 06:01:29.5569923 +02:00;2020-08-10 06:01:31.1820157 +02:00;2
CTA_SIREX_REF_FAMILLE_DEF;7;2020-08-10 06:01:41.1352662 +02:00;2020-08-10 06:01:45.1509437 +02:00;4
CTA_LITREGDOC;7;2020-08-10 06:01:55.9948433 +02:00;2020-08-10 06:01:56.1667081 +02:00;1
CTA_Task_MRP_LIST_PO;7;2020-08-10 06:02:21.8374553 +02:00;2020-08-10 06:02:41.8133843 +02:00;20
CTA_CDES_SPEC;7;2020-08-10 06:02:54.1678877 +02:00;2020-08-10 06:02:58.5347981 +02:00;4
CTA_DOSSIER_COM;7;2020-08-10 06:03:50.3374183 +02:00;2020-08-10 06:03:50.5092851 +02:00;0
CTA_DECISION_COPRO;7;2020-08-10 06:04:12.9115719 +02:00;2020-08-10 06:04:15.7045198 +02:00;3
CTA_PLAN_CLIENT;7;2020-08-10 06:04:23.7105086 +02:00;2020-08-10 06:04:23.8821602 +02:00;0
CTA_PLAN_ACTION;7;2020-08-10 06:05:27.9032922 +02:00;2020-08-10 06:05:28.0751834 +02:00;1
CTA_ACTION;7;2020-08-10 06:05:36.3463139 +02:00;2020-08-10 06:06:26.9963282 +02:00;50
CTA_LITIGESIC;7;2020-08-10 06:07:50.5836133 +02:00;2020-08-10 06:07:50.7555004 +02:00;0
CTA_SIREX_LIEN_DOSSIER;7;2020-08-10 06:08:15.9521783 +02:00;2020-08-10 06:08:16.1240565 +02:00;1
CTA_LITBEPAQ;7;2020-08-10 06:09:04.0602199 +02:00;2020-08-10 06:09:05.4977301 +02:00;1
CTA_SIREX_REF_DEFAUT;7;2020-08-10 06:09:10.8656995 +02:00;2020-08-10 06:09:11.0219523 +02:00;1
CTA_Task_GPSMETAL_ANNEXE;7;2020-08-10 06:10:19.4757361 +02:00;2020-08-10 06:12:35.9991178 +02:00;136
